library,precision,k,policy,iteration,time,GFLOPS
oblas,d,12000,false,4,2.865273,1206.167685
oblas,d,12000,false,5,2.523323,1369.622430
oblas,d,12000,close,1,2.318572,1490.572592
oblas,d,12000,close,2,2.427463,1423.708491
oblas,d,12000,close,3,2.380330,1451.899569
oblas,d,12000,close,4,2.444567,1413.747514
oblas,d,12000,close,5,2.453671,1408.502068
oblas,d,12000,spread,1,2.321613,1488.619980
oblas,d,12000,spread,2,2.318746,1490.460921
oblas,d,12000,spread,3,2.389838,1446.123263
oblas,d,12000,spread,4,2.416269,1430.304521
oblas,d,12000,spread,5,2.374540,1455.439491
oblas,d,13000,false,1,3.272915,1342.534213
oblas,d,13000,false,2,3.084378,1424.598364
oblas,d,13000,false,3,3.062980,1434.550791
oblas,d,13000,false,4,3.281666,1338.953964
oblas,d,13000,false,5,3.468691,1266.760221
oblas,d,13000,close,1,2.799107,1569.786535
oblas,d,13000,close,2,2.841806,1546.199761
oblas,d,13000,close,3,2.835987,1549.372407
oblas,d,13000,close,4,2.969766,1479.577866
oblas,d,13000,close,5,2.925262,1502.087740
oblas,d,13000,spread,1,2.852369,1540.474154
oblas,d,13000,spread,2,3.039123,1445.811867
oblas,d,13000,spread,3,2.910023,1509.953738
oblas,d,13000,spread,4,2.865183,1533.584644
oblas,d,13000,spread,5,2.707928,1622.643123
oblas,d,14000,false,1,3.783907,1450.352861
oblas,d,14000,false,2,3.796413,1445.575258
oblas,d,14000,false,3,4.036665,1359.538068
oblas,d,14000,false,4,3.749576,1463.631979
oblas,d,14000,false,5,4.212226,1302.874090
oblas,d,14000,close,1,3.397804,1615.160943
oblas,d,14000,close,2,3.523847,1557.388862
oblas,d,14000,close,3,3.709683,1479.371791
oblas,d,14000,close,4,3.690313,1487.136626
oblas,d,14000,close,5,3.494875,1570.299184
oblas,d,14000,spread,1,3.628751,1512.366197
oblas,d,14000,spread,2,3.642293,1506.742966
oblas,d,14000,spread,3,3.710442,1479.069121
oblas,d,14000,spread,4,3.626313,1513.383055
oblas,d,14000,spread,5,3.595749,1526.246531
oblas,d,15000,false,1,5.078270,1329.192743
oblas,d,15000,false,2,4.502733,1499.089642
oblas,d,15000,false,3,4.597500,1468.189200
oblas,d,15000,false,4,4.698054,1436.765029
oblas,d,15000,false,5,4.778822,1412.481913
oblas,d,15000,close,1,4.442890,1519.281380
oblas,d,15000,close,2,4.254191,1586.670599
oblas,d,15000,close,3,4.370063,1544.600012
oblas,d,15000,close,4,4.194734,1609.160328
oblas,d,15000,close,5,4.456537,1514.628919
oblas,d,15000,spread,1,4.490535,1503.161676
oblas,d,15000,spread,2,4.188980,1611.370607
oblas,d,15000,spread,3,4.473603,1508.850805
oblas,d,15000,spread,4,4.388756,1538.021108
oblas,d,15000,spread,5,4.508399,1497.205541
oblas,d,16000,false,1,5.239658,1563.460919
oblas,d,16000,false,2,5.272573,1553.700693
oblas,d,16000,false,3,5.236978,1564.260940
oblas,d,16000,false,4,5.266687,1555.437158
oblas,d,16000,false,5,5.348404,1531.671764
oblas,d,16000,close,1,5.188478,1578.883006
oblas,d,16000,close,2,5.215601,1570.672292
oblas,d,16000,close,3,4.991026,1641.345805
oblas,d,16000,close,4,5.156018,1588.823099
oblas,d,16000,close,5,4.909887,1668.470303
oblas,d,16000,spread,1,5.114312,1601.779346
oblas,d,16000,spread,2,5.185704,1579.727726
oblas,d,16000,spread,3,5.101363,1605.845447
oblas,d,16000,spread,4,5.203140,1574.433821
oblas,d,16000,spread,5,5.078757,1612.993250
oblas,d,17000,false,1,6.171270,1592.216831
oblas,d,17000,false,2,6.138211,1600.792045
oblas,d,17000,false,3,6.166807,1593.369141
oblas,d,17000,false,4,6.197174,1585.561381
oblas,d,17000,false,5,6.246400,1573.066198
oblas,d,17000,close,1,6.109129,1608.412622
oblas,d,17000,close,2,6.078680,1616.469285
oblas,d,17000,close,3,6.178189,1590.433694
oblas,d,17000,close,4,6.105666,1609.324866
oblas,d,17000,close,5,6.006937,1635.775341
oblas,d,17000,spread,1,6.120809,1605.343468
oblas,d,17000,spread,2,6.011295,1634.589555
oblas,d,17000,spread,3,6.162688,1594.434139
oblas,d,17000,spread,4,6.043709,1625.822916
oblas,d,17000,spread,5,6.133446,1602.035757
