library,precision,n_threads,iteration,time,GFLOPS
mkl,d,68,2,2.940072,680.255445
mkl,d,68,3,3.291537,607.618963
mkl,d,68,4,3.284522,608.916654
mkl,d,68,5,3.324520,601.590552
mkl,d,72,1,3.295493,606.889419
mkl,d,72,2,2.727630,733.237371
mkl,d,72,3,3.403343,587.657492
mkl,d,72,4,3.376042,592.409625
mkl,d,72,5,3.285313,608.770059
mkl,d,76,1,3.361709,594.935560
mkl,d,76,2,3.363318,594.650790
mkl,d,76,3,3.326448,601.241921
mkl,d,76,4,3.300122,606.038142
mkl,d,76,5,3.291446,607.635707
