library,precision,k,policy,iteration,time,GFLOPS
oblas,d,16000,close,3,5.092054,1608.780985
oblas,d,16000,close,4,5.418627,1511.822029
oblas,d,16000,close,5,5.116459,1601.107346
oblas,d,16000,spread,1,5.237137,1564.213466
oblas,d,16000,spread,2,5.147268,1591.523894
oblas,d,16000,spread,3,5.000550,1638.219866
oblas,d,16000,spread,4,5.148490,1591.145989
oblas,d,16000,spread,5,5.059291,1619.199186
oblas,d,17000,false,1,6.190538,1587.260952
oblas,d,17000,false,2,6.212959,1581.533027
oblas,d,17000,false,3,6.218137,1580.215998
oblas,d,17000,false,4,6.236877,1575.468078
