library,precision,n_threads,iteration,time,GFLOPS
blis,f,48,1,4.288224,466.393516
blis,f,48,2,3.935242,508.227980
blis,f,48,3,4.653956,429.741952
blis,f,48,4,4.471275,447.299664
blis,f,48,5,4.246662,470.958177
blis,d,2,1,26.716961,74.858812
blis,d,2,2,26.719021,74.853042
blis,d,2,3,26.827577,74.550153
blis,d,2,4,24.151343,82.811131
blis,d,2,5,23.983452,83.390833
blis,d,4,1,13.347882,149.836506
blis,d,4,2,13.337745,149.950387
blis,d,4,3,13.342054,149.901960
blis,d,4,4,13.340702,149.917149
blis,d,4,5,13.401177,149.240622
blis,d,8,1,6.720604,297.592289
blis,d,8,2,6.755199,296.068238
blis,d,8,3,6.650016,300.751140
blis,d,8,4,6.799376,294.144636
blis,d,8,5,6.779882,294.990368
blis,d,12,1,4.970040,402.411215
blis,d,12,2,4.720873,423.650423
blis,d,12,3,4.758186,420.328239
blis,d,12,4,4.769926,419.293759
blis,d,12,5,4.707000,424.899094
blis,d,16,1,3.566969,560.700167
blis,d,16,2,3.487324,573.505716
blis,d,16,3,3.556867,562.292564
blis,d,16,4,3.570856,560.089802
blis,d,16,5,3.430522,583.001684
blis,d,20,1,2.647281,755.492112
blis,d,20,2,2.737467,730.602428
blis,d,20,3,2.659768,751.945360
blis,d,20,4,2.644803,756.200113
blis,d,20,5,2.742258,729.326097
blis,d,24,1,2.292846,872.278353
blis,d,24,2,2.342542,853.773522
blis,d,24,3,2.351801,850.411997
blis,d,24,4,2.371621,843.305207
blis,d,24,5,2.385609,838.360331
blis,d,28,1,4.601995,434.594154
blis,d,28,2,4.462066,448.222853
blis,d,28,3,5.069496,394.516540
blis,d,28,4,4.591941,435.545693
blis,d,28,5,4.746113,421.397431
blis,d,32,1,5.273682,379.241670
blis,d,32,2,5.962229,335.445042
blis,d,32,3,6.167941,324.257296
blis,d,32,4,6.608542,302.638601
blis,d,32,5,6.826369,292.981506
blis,d,36,1,9.240763,216.432351
blis,d,36,2,6.409382,312.042584
blis,d,36,3,8.455845,236.522782
blis,d,36,4,7.666855,260.863144
blis,d,36,5,6.307685,317.073533
blis,d,40,1,6.626577,301.814964
blis,d,40,2,6.581764,303.869892
blis,d,40,3,6.775921,295.162840
blis,d,40,4,8.456361,236.508356
blis,d,40,5,6.703077,298.370428
blis,d,44,1,7.395182,270.446349
blis,d,44,2,6.701180,298.454915
blis,d,44,3,8.193036,244.109757
blis,d,44,4,7.530854,265.574121
blis,d,44,5,7.246573,275.992509
blis,d,48,1,8.705046,229.751793
blis,d,48,2,8.736707,228.919202
blis,d,48,3,9.024795,221.611687
blis,d,48,4,8.584876,232.967846
blis,d,48,5,8.099112,246.940652
